train | step:     0 | train_loss: 33.92640 | lr: 6.0000e-06 | norm: 10.1893
train | step:   662 | train_loss: 14.77428 | lr: 2.2711e-04 | norm: 2.6292
train | step:   663 | train_loss: 14.64404 | lr: 2.2624e-04 | norm: 2.9550
train | step:   664 | train_loss: 15.01923 | lr: 2.2537e-04 | norm: 2.3574
train | step:   665 | train_loss: 14.66134 | lr: 2.2450e-04 | norm: 2.6557
train | step:   666 | train_loss: 14.54108 | lr: 2.2364e-04 | norm: 3.1416
train | step:   667 | train_loss: 14.74866 | lr: 2.2277e-04 | norm: 2.7365
train | step:   668 | train_loss: 15.11551 | lr: 2.2191e-04 | norm: 2.7442
train | step:   669 | train_loss: 14.71749 | lr: 2.2104e-04 | norm: 2.6572
train | step:   670 | train_loss: 14.91861 | lr: 2.2018e-04 | norm: 3.8062
train | step:   671 | train_loss: 14.62054 | lr: 2.1932e-04 | norm: 2.9873
train | step:   672 | train_loss: 14.86460 | lr: 2.1846e-04 | norm: 3.1942
train | step:   673 | train_loss: 14.73767 | lr: 2.1760e-04 | norm: 2.4641
train | step:   674 | train_loss: 14.63965 | lr: 2.1675e-04 | norm: 3.6196
train | step:   675 | train_loss: 14.69800 | lr: 2.1589e-04 | norm: 3.0303
train | step:   676 | train_loss: 14.67342 | lr: 2.1504e-04 | norm: 3.5284
train | step:   677 | train_loss: 14.70604 | lr: 2.1419e-04 | norm: 2.6804
train | step:   678 | train_loss: 14.70380 | lr: 2.1334e-04 | norm: 4.4494
train | step:   679 | train_loss: 14.71531 | lr: 2.1249e-04 | norm: 3.2345
train | step:   680 | train_loss: 14.92533 | lr: 2.1164e-04 | norm: 4.0128
train | step:   681 | train_loss: 14.68935 | lr: 2.1079e-04 | norm: 3.3866
train | step:   682 | train_loss: 14.68053 | lr: 2.0995e-04 | norm: 3.9641
train | step:   683 | train_loss: 14.75473 | lr: 2.0911e-04 | norm: 4.3227
train | step:   684 | train_loss: 14.93985 | lr: 2.0826e-04 | norm: 2.9671
train | step:   685 | train_loss: 15.03404 | lr: 2.0742e-04 | norm: 4.6573
train | step:   686 | train_loss: 14.72278 | lr: 2.0658e-04 | norm: 3.7026
train | step:   687 | train_loss: 14.64254 | lr: 2.0575e-04 | norm: 3.7290
train | step:   688 | train_loss: 14.56280 | lr: 2.0491e-04 | norm: 3.5000
train | step:   689 | train_loss: 14.64183 | lr: 2.0408e-04 | norm: 3.7158
train | step:   690 | train_loss: 14.77703 | lr: 2.0324e-04 | norm: 3.3806
train | step:   691 | train_loss: 14.97109 | lr: 2.0241e-04 | norm: 2.7117
train | step:   692 | train_loss: 14.82800 | lr: 2.0158e-04 | norm: 3.2160
train | step:   693 | train_loss: 14.62350 | lr: 2.0075e-04 | norm: 2.8525
train | step:   694 | train_loss: 14.82542 | lr: 1.9993e-04 | norm: 3.1621
train | step:   695 | train_loss: 14.40714 | lr: 1.9910e-04 | norm: 2.7722
train | step:   696 | train_loss: 14.86844 | lr: 1.9828e-04 | norm: 2.6373
train | step:   697 | train_loss: 14.81275 | lr: 1.9746e-04 | norm: 2.3285
train | step:   698 | train_loss: 14.89409 | lr: 1.9664e-04 | norm: 2.6794
train | step:   699 | train_loss: 14.50694 | lr: 1.9582e-04 | norm: 3.0088
train | step:   700 | train_loss: 14.62817 | lr: 1.9500e-04 | norm: 3.0310
train | step:   701 | train_loss: 14.54952 | lr: 1.9418e-04 | norm: 2.1737
train | step:   702 | train_loss: 14.54879 | lr: 1.9337e-04 | norm: 2.2165
train | step:   703 | train_loss: 14.29331 | lr: 1.9256e-04 | norm: 3.3444
train | step:   704 | train_loss: 14.54969 | lr: 1.9175e-04 | norm: 2.0616
train | step:   705 | train_loss: 14.73729 | lr: 1.9094e-04 | norm: 2.7146
train | step:   706 | train_loss: 14.59062 | lr: 1.9013e-04 | norm: 2.3261
train | step:   707 | train_loss: 14.71332 | lr: 1.8933e-04 | norm: 2.4392
train | step:   708 | train_loss: 14.68288 | lr: 1.8852e-04 | norm: 2.9599
train | step:   709 | train_loss: 14.46073 | lr: 1.8772e-04 | norm: 2.9056
train | step:   710 | train_loss: 14.53860 | lr: 1.8692e-04 | norm: 3.1266
train | step:   711 | train_loss: 14.45991 | lr: 1.8612e-04 | norm: 2.3666
train | step:   712 | train_loss: 14.78047 | lr: 1.8533e-04 | norm: 3.5032
train | step:   713 | train_loss: 14.73155 | lr: 1.8453e-04 | norm: 2.8211
train | step:   714 | train_loss: 14.74837 | lr: 1.8374e-04 | norm: 2.9122
train | step:   715 | train_loss: 14.43435 | lr: 1.8295e-04 | norm: 2.5369
train | step:   716 | train_loss: 14.57009 | lr: 1.8216e-04 | norm: 3.1843
train | step:   717 | train_loss: 14.71081 | lr: 1.8137e-04 | norm: 2.0703
train | step:   718 | train_loss: 14.82460 | lr: 1.8058e-04 | norm: 3.6490
train | step:   719 | train_loss: 14.57967 | lr: 1.7980e-04 | norm: 2.6170
train | step:   720 | train_loss: 14.47623 | lr: 1.7902e-04 | norm: 3.5392
train | step:   721 | train_loss: 14.63233 | lr: 1.7824e-04 | norm: 3.4855
train | step:   722 | train_loss: 14.57358 | lr: 1.7746e-04 | norm: 3.0237
train | step:   723 | train_loss: 14.48459 | lr: 1.7668e-04 | norm: 3.2062
train | step:   724 | train_loss: 14.49193 | lr: 1.7591e-04 | norm: 3.1103
train | step:   725 | train_loss: 14.57455 | lr: 1.7513e-04 | norm: 2.8353
train | step:   726 | train_loss: 14.47401 | lr: 1.7436e-04 | norm: 3.1136
train | step:   727 | train_loss: 14.72900 | lr: 1.7359e-04 | norm: 2.6660
train | step:   728 | train_loss: 14.58705 | lr: 1.7283e-04 | norm: 3.9371
train | step:   729 | train_loss: 14.75471 | lr: 1.7206e-04 | norm: 3.0811
train | step:   730 | train_loss: 14.69645 | lr: 1.7130e-04 | norm: 3.4768
train | step:   731 | train_loss: 14.55752 | lr: 1.7054e-04 | norm: 2.5667
train | step:   732 | train_loss: 14.69176 | lr: 1.6978e-04 | norm: 3.7383
train | step:   733 | train_loss: 14.41556 | lr: 1.6902e-04 | norm: 2.9077
train | step:   734 | train_loss: 14.66505 | lr: 1.6826e-04 | norm: 2.6043
train | step:   735 | train_loss: 14.76586 | lr: 1.6751e-04 | norm: 3.0367
train | step:   736 | train_loss: 14.50068 | lr: 1.6676e-04 | norm: 3.2097
train | step:   737 | train_loss: 14.49275 | lr: 1.6601e-04 | norm: 3.3828
train | step:   738 | train_loss: 14.52894 | lr: 1.6526e-04 | norm: 2.9502
train | step:   739 | train_loss: 14.50634 | lr: 1.6452e-04 | norm: 3.4008
train | step:   740 | train_loss: 14.55402 | lr: 1.6377e-04 | norm: 2.3804
train | step:   741 | train_loss: 14.66034 | lr: 1.6303e-04 | norm: 3.8094
train | step:   742 | train_loss: 14.54395 | lr: 1.6229e-04 | norm: 3.4063
train | step:   743 | train_loss: 14.47304 | lr: 1.6155e-04 | norm: 3.4747
train | step:   744 | train_loss: 14.19335 | lr: 1.6082e-04 | norm: 3.1755
train | step:   745 | train_loss: 14.64507 | lr: 1.6008e-04 | norm: 3.2031
train | step:   746 | train_loss: 14.65254 | lr: 1.5935e-04 | norm: 3.3391
train | step:   747 | train_loss: 14.70779 | lr: 1.5862e-04 | norm: 2.6021
train | step:   748 | train_loss: 14.26755 | lr: 1.5790e-04 | norm: 2.2366
train | step:   749 | train_loss: 14.37531 | lr: 1.5717e-04 | norm: 2.8688
train | step:   750 | train_loss: 14.36958 | lr: 1.5645e-04 | norm: 2.1673
train | step:   751 | train_loss: 14.49650 | lr: 1.5573e-04 | norm: 2.8191
train | step:   752 | train_loss: 14.45248 | lr: 1.5501e-04 | norm: 2.2314
train | step:   753 | train_loss: 14.40465 | lr: 1.5429e-04 | norm: 2.3782
train | step:   754 | train_loss: 14.44514 | lr: 1.5358e-04 | norm: 2.8570
train | step:   755 | train_loss: 14.64937 | lr: 1.5286e-04 | norm: 2.7157
train | step:   756 | train_loss: 14.91684 | lr: 1.5215e-04 | norm: 2.9322
train | step:   757 | train_loss: 14.49498 | lr: 1.5145e-04 | norm: 2.7216
train | step:   758 | train_loss: 14.28734 | lr: 1.5074e-04 | norm: 3.0865
train | step:   759 | train_loss: 14.48026 | lr: 1.5004e-04 | norm: 2.9493
train | step:   760 | train_loss: 14.69832 | lr: 1.4933e-04 | norm: 3.0818
train | step:   761 | train_loss: 14.89631 | lr: 1.4864e-04 | norm: 2.9070
train | step:   762 | train_loss: 14.40428 | lr: 1.4794e-04 | norm: 2.1818
train | step:   763 | train_loss: 14.49517 | lr: 1.4724e-04 | norm: 2.7321
train | step:   764 | train_loss: 14.75047 | lr: 1.4655e-04 | norm: 2.2539
train | step:   765 | train_loss: 14.51485 | lr: 1.4586e-04 | norm: 3.1234
train | step:   766 | train_loss: 14.39611 | lr: 1.4517e-04 | norm: 2.6674
train | step:   767 | train_loss: 14.78856 | lr: 1.4449e-04 | norm: 2.9838
train | step:   768 | train_loss: 14.69070 | lr: 1.4380e-04 | norm: 2.8548
train | step:   769 | train_loss: 14.74259 | lr: 1.4312e-04 | norm: 2.4247
train | step:   770 | train_loss: 14.52740 | lr: 1.4244e-04 | norm: 2.8653
train | step:   771 | train_loss: 14.66749 | lr: 1.4177e-04 | norm: 3.0382
train | step:   772 | train_loss: 14.46701 | lr: 1.4109e-04 | norm: 2.7793
train | step:   773 | train_loss: 14.50261 | lr: 1.4042e-04 | norm: 3.3020
train | step:   774 | train_loss: 14.56341 | lr: 1.3975e-04 | norm: 3.2054
train | step:   775 | train_loss: 14.34989 | lr: 1.3908e-04 | norm: 2.3876
train | step:   776 | train_loss: 14.62917 | lr: 1.3842e-04 | norm: 3.0170
train | step:   777 | train_loss: 14.52655 | lr: 1.3775e-04 | norm: 2.3406
train | step:   778 | train_loss: 14.77851 | lr: 1.3709e-04 | norm: 2.3840
train | step:   779 | train_loss: 14.62737 | lr: 1.3643e-04 | norm: 2.4090
train | step:   780 | train_loss: 14.71957 | lr: 1.3578e-04 | norm: 2.2072
train | step:   781 | train_loss: 14.16093 | lr: 1.3512e-04 | norm: 3.1357
train | step:   782 | train_loss: 14.70315 | lr: 1.3447e-04 | norm: 3.1077
train | step:   783 | train_loss: 14.53080 | lr: 1.3382e-04 | norm: 2.3037
train | step:   784 | train_loss: 14.61847 | lr: 1.3318e-04 | norm: 3.0444
train | step:   785 | train_loss: 14.38884 | lr: 1.3253e-04 | norm: 2.1351
train | step:   786 | train_loss: 14.58312 | lr: 1.3189e-04 | norm: 2.3956
train | step:   787 | train_loss: 14.29056 | lr: 1.3125e-04 | norm: 2.0289
train | step:   788 | train_loss: 14.55855 | lr: 1.3062e-04 | norm: 2.2366
train | step:   789 | train_loss: 14.90026 | lr: 1.2998e-04 | norm: 2.5947
train | step:   790 | train_loss: 14.41046 | lr: 1.2935e-04 | norm: 1.9718
train | step:   791 | train_loss: 14.32053 | lr: 1.2872e-04 | norm: 2.6711
train | step:   792 | train_loss: 14.48247 | lr: 1.2809e-04 | norm: 2.3067
train | step:   793 | train_loss: 14.49203 | lr: 1.2747e-04 | norm: 2.6018
train | step:   794 | train_loss: 14.54172 | lr: 1.2685e-04 | norm: 2.3798
train | step:   795 | train_loss: 14.54140 | lr: 1.2623e-04 | norm: 2.6762
train | step:   796 | train_loss: 14.71715 | lr: 1.2561e-04 | norm: 2.7345
train | step:   797 | train_loss: 14.72826 | lr: 1.2500e-04 | norm: 2.4241
train | step:   798 | train_loss: 14.63763 | lr: 1.2438e-04 | norm: 2.7914
val | step:   799 | val_loss: 15.13600
train | step:   799 | train_loss: 14.25343 | lr: 1.2378e-04 | norm: 2.1889
train | step:   800 | train_loss: 14.38161 | lr: 1.2317e-04 | norm: 3.0638
train | step:   801 | train_loss: 14.60023 | lr: 1.2256e-04 | norm: 2.5887
train | step:   802 | train_loss: 14.53496 | lr: 1.2196e-04 | norm: 2.2881
train | step:   803 | train_loss: 14.33909 | lr: 1.2136e-04 | norm: 2.7084
train | step:   804 | train_loss: 14.73329 | lr: 1.2076e-04 | norm: 2.4149
train | step:   805 | train_loss: 14.81601 | lr: 1.2017e-04 | norm: 2.8434
train | step:   806 | train_loss: 14.82958 | lr: 1.1958e-04 | norm: 2.5068
train | step:   807 | train_loss: 14.61994 | lr: 1.1899e-04 | norm: 2.2235
train | step:   808 | train_loss: 14.58613 | lr: 1.1840e-04 | norm: 2.5466
train | step:   809 | train_loss: 14.49909 | lr: 1.1782e-04 | norm: 2.5927
train | step:   810 | train_loss: 14.24881 | lr: 1.1724e-04 | norm: 1.7391
train | step:   811 | train_loss: 14.66939 | lr: 1.1666e-04 | norm: 2.2678
train | step:   812 | train_loss: 14.43707 | lr: 1.1608e-04 | norm: 2.3595
train | step:   813 | train_loss: 14.49179 | lr: 1.1551e-04 | norm: 1.9976
train | step:   814 | train_loss: 14.56701 | lr: 1.1494e-04 | norm: 2.1444
train | step:   815 | train_loss: 14.34945 | lr: 1.1437e-04 | norm: 2.6541
train | step:   816 | train_loss: 14.42678 | lr: 1.1380e-04 | norm: 2.3648
train | step:   817 | train_loss: 14.62858 | lr: 1.1324e-04 | norm: 3.2166
train | step:   818 | train_loss: 14.52969 | lr: 1.1268e-04 | norm: 3.2391
train | step:   819 | train_loss: 14.39739 | lr: 1.1212e-04 | norm: 3.1361
train | step:   820 | train_loss: 14.43357 | lr: 1.1157e-04 | norm: 2.8134
train | step:   821 | train_loss: 14.48526 | lr: 1.1101e-04 | norm: 2.4770
train | step:   822 | train_loss: 14.61334 | lr: 1.1046e-04 | norm: 2.8937
train | step:   823 | train_loss: 14.66924 | lr: 1.0992e-04 | norm: 2.5110
train | step:   824 | train_loss: 14.30499 | lr: 1.0937e-04 | norm: 2.5928
train | step:   825 | train_loss: 14.46921 | lr: 1.0883e-04 | norm: 2.2933
train | step:   826 | train_loss: 14.44454 | lr: 1.0829e-04 | norm: 3.1493
train | step:   827 | train_loss: 14.58994 | lr: 1.0775e-04 | norm: 2.8155
train | step:   828 | train_loss: 14.25007 | lr: 1.0722e-04 | norm: 3.1762
train | step:   829 | train_loss: 14.60216 | lr: 1.0669e-04 | norm: 2.7420
train | step:   830 | train_loss: 14.39790 | lr: 1.0616e-04 | norm: 2.7383
train | step:   831 | train_loss: 14.59553 | lr: 1.0563e-04 | norm: 2.3380
train | step:   832 | train_loss: 14.68713 | lr: 1.0511e-04 | norm: 2.8866
train | step:   833 | train_loss: 14.81074 | lr: 1.0459e-04 | norm: 2.4427
train | step:   834 | train_loss: 14.49967 | lr: 1.0407e-04 | norm: 2.3535
train | step:   835 | train_loss: 14.34224 | lr: 1.0356e-04 | norm: 2.2864
train | step:   836 | train_loss: 14.69990 | lr: 1.0305e-04 | norm: 2.9321
train | step:   837 | train_loss: 14.38518 | lr: 1.0254e-04 | norm: 2.1743
train | step:   838 | train_loss: 14.69742 | lr: 1.0203e-04 | norm: 2.2334
train | step:   839 | train_loss: 14.48024 | lr: 1.0153e-04 | norm: 2.4856
train | step:   840 | train_loss: 14.57403 | lr: 1.0103e-04 | norm: 2.2483
train | step:   841 | train_loss: 14.41509 | lr: 1.0053e-04 | norm: 1.7513
train | step:   842 | train_loss: 14.50140 | lr: 1.0003e-04 | norm: 2.5600
train | step:   843 | train_loss: 14.42270 | lr: 9.9541e-05 | norm: 1.8382
train | step:   844 | train_loss: 14.35316 | lr: 9.9052e-05 | norm: 2.2339
train | step:   845 | train_loss: 14.42061 | lr: 9.8565e-05 | norm: 2.1406
train | step:   846 | train_loss: 14.40331 | lr: 9.8081e-05 | norm: 1.8354
train | step:   847 | train_loss: 14.41970 | lr: 9.7600e-05 | norm: 2.3235
train | step:   848 | train_loss: 14.49374 | lr: 9.7121e-05 | norm: 2.3158
train | step:   849 | train_loss: 14.85505 | lr: 9.6646e-05 | norm: 2.0555
train | step:   850 | train_loss: 14.13217 | lr: 9.6173e-05 | norm: 1.9507
train | step:   851 | train_loss: 14.37554 | lr: 9.5703e-05 | norm: 2.5318
train | step:   852 | train_loss: 14.40481 | lr: 9.5236e-05 | norm: 2.0426
train | step:   853 | train_loss: 14.52091 | lr: 9.4772e-05 | norm: 2.6377
train | step:   854 | train_loss: 14.28636 | lr: 9.4311e-05 | norm: 2.4156
train | step:   855 | train_loss: 14.29411 | lr: 9.3853e-05 | norm: 2.4291
train | step:   856 | train_loss: 14.29262 | lr: 9.3397e-05 | norm: 2.1192
train | step:   857 | train_loss: 14.67118 | lr: 9.2945e-05 | norm: 1.9200
train | step:   858 | train_loss: 14.37057 | lr: 9.2495e-05 | norm: 2.3102
train | step:   859 | train_loss: 14.40440 | lr: 9.2048e-05 | norm: 1.9585
train | step:   860 | train_loss: 14.24181 | lr: 9.1604e-05 | norm: 2.4727
train | step:   861 | train_loss: 14.23374 | lr: 9.1163e-05 | norm: 2.3091
train | step:   862 | train_loss: 14.43827 | lr: 9.0725e-05 | norm: 2.1036
train | step:   863 | train_loss: 14.64196 | lr: 9.0290e-05 | norm: 2.2892
train | step:   864 | train_loss: 14.52582 | lr: 8.9858e-05 | norm: 2.1222
train | step:   865 | train_loss: 14.15042 | lr: 8.9428e-05 | norm: 1.6594
train | step:   866 | train_loss: 14.58592 | lr: 8.9002e-05 | norm: 2.5336
train | step:   867 | train_loss: 14.34121 | lr: 8.8578e-05 | norm: 2.3134
train | step:   868 | train_loss: 14.28855 | lr: 8.8158e-05 | norm: 2.1536
train | step:   869 | train_loss: 14.26098 | lr: 8.7740e-05 | norm: 2.3598
train | step:   870 | train_loss: 14.16498 | lr: 8.7326e-05 | norm: 1.9920
train | step:   871 | train_loss: 14.21913 | lr: 8.6914e-05 | norm: 2.0810
train | step:   872 | train_loss: 14.50193 | lr: 8.6505e-05 | norm: 2.9234
train | step:   873 | train_loss: 14.41054 | lr: 8.6099e-05 | norm: 2.2294
train | step:   874 | train_loss: 14.41262 | lr: 8.5697e-05 | norm: 2.3289
train | step:   875 | train_loss: 14.36202 | lr: 8.5297e-05 | norm: 2.5569
train | step:   876 | train_loss: 14.46524 | lr: 8.4900e-05 | norm: 2.1989
train | step:   877 | train_loss: 14.42352 | lr: 8.4506e-05 | norm: 2.7678
train | step:   878 | train_loss: 14.45614 | lr: 8.4115e-05 | norm: 2.4083
train | step:   879 | train_loss: 14.47508 | lr: 8.3728e-05 | norm: 2.2063
train | step:   880 | train_loss: 14.46995 | lr: 8.3343e-05 | norm: 1.8241
train | step:   881 | train_loss: 14.61081 | lr: 8.2961e-05 | norm: 2.4656
train | step:   882 | train_loss: 14.18566 | lr: 8.2582e-05 | norm: 2.5126
train | step:   883 | train_loss: 14.26862 | lr: 8.2206e-05 | norm: 2.0940
train | step:   884 | train_loss: 14.42409 | lr: 8.1833e-05 | norm: 2.4662
train | step:   885 | train_loss: 14.23928 | lr: 8.1464e-05 | norm: 2.2838
train | step:   886 | train_loss: 14.38895 | lr: 8.1097e-05 | norm: 1.9893
train | step:   887 | train_loss: 14.44622 | lr: 8.0733e-05 | norm: 2.2411
train | step:   888 | train_loss: 14.18181 | lr: 8.0373e-05 | norm: 2.2417
train | step:   889 | train_loss: 14.49535 | lr: 8.0015e-05 | norm: 2.1424
train | step:   890 | train_loss: 14.42048 | lr: 7.9660e-05 | norm: 2.2133
train | step:   891 | train_loss: 14.20015 | lr: 7.9309e-05 | norm: 1.9235
train | step:   892 | train_loss: 14.31665 | lr: 7.8960e-05 | norm: 2.3129
train | step:   893 | train_loss: 14.46402 | lr: 7.8615e-05 | norm: 2.1380
train | step:   894 | train_loss: 14.36732 | lr: 7.8273e-05 | norm: 1.7872
train | step:   895 | train_loss: 14.42903 | lr: 7.7933e-05 | norm: 1.7386
train | step:   896 | train_loss: 14.51972 | lr: 7.7597e-05 | norm: 1.7706
train | step:   897 | train_loss: 14.42638 | lr: 7.7264e-05 | norm: 1.8543
train | step:   898 | train_loss: 14.55985 | lr: 7.6934e-05 | norm: 2.0306
train | step:   899 | train_loss: 14.32841 | lr: 7.6607e-05 | norm: 1.6857
train | step:   900 | train_loss: 14.23945 | lr: 7.6283e-05 | norm: 1.8710
train | step:   901 | train_loss: 14.55170 | lr: 7.5962e-05 | norm: 1.8752
train | step:   902 | train_loss: 14.51230 | lr: 7.5644e-05 | norm: 2.1936
train | step:   903 | train_loss: 14.30182 | lr: 7.5330e-05 | norm: 2.0895
train | step:   904 | train_loss: 14.26891 | lr: 7.5018e-05 | norm: 2.5167
train | step:   905 | train_loss: 14.30535 | lr: 7.4710e-05 | norm: 2.1008
train | step:   906 | train_loss: 14.22961 | lr: 7.4405e-05 | norm: 1.9354
train | step:   907 | train_loss: 14.44261 | lr: 7.4103e-05 | norm: 1.8116
train | step:   908 | train_loss: 14.34137 | lr: 7.3803e-05 | norm: 2.0752
train | step:   909 | train_loss: 14.32036 | lr: 7.3508e-05 | norm: 2.1593
train | step:   910 | train_loss: 14.11535 | lr: 7.3215e-05 | norm: 1.7628
train | step:   911 | train_loss: 14.19487 | lr: 7.2925e-05 | norm: 1.6999
train | step:   912 | train_loss: 14.41617 | lr: 7.2639e-05 | norm: 2.1662
train | step:   913 | train_loss: 14.26150 | lr: 7.2355e-05 | norm: 2.2189
train | step:   914 | train_loss: 14.18567 | lr: 7.2075e-05 | norm: 2.3192
train | step:   915 | train_loss: 14.33431 | lr: 7.1798e-05 | norm: 2.0704
train | step:   916 | train_loss: 14.23756 | lr: 7.1524e-05 | norm: 2.4450
train | step:   917 | train_loss: 14.23987 | lr: 7.1253e-05 | norm: 1.6093
train | step:   918 | train_loss: 14.33302 | lr: 7.0985e-05 | norm: 2.8582
train | step:   919 | train_loss: 14.28179 | lr: 7.0721e-05 | norm: 2.4311
train | step:   920 | train_loss: 14.57054 | lr: 7.0459e-05 | norm: 2.0187
train | step:   921 | train_loss: 14.33368 | lr: 7.0201e-05 | norm: 2.0499
train | step:   922 | train_loss: 14.31033 | lr: 6.9946e-05 | norm: 2.6076
train | step:   923 | train_loss: 14.03335 | lr: 6.9694e-05 | norm: 2.0776
train | step:   924 | train_loss: 14.58133 | lr: 6.9446e-05 | norm: 2.7513
train | step:   925 | train_loss: 14.39187 | lr: 6.9200e-05 | norm: 2.1131
train | step:   926 | train_loss: 14.27488 | lr: 6.8958e-05 | norm: 1.7715
train | step:   927 | train_loss: 14.30661 | lr: 6.8719e-05 | norm: 2.4720
train | step:   928 | train_loss: 14.42429 | lr: 6.8483e-05 | norm: 1.7536
train | step:   929 | train_loss: 14.27754 | lr: 6.8250e-05 | norm: 2.2148
train | step:   930 | train_loss: 13.97481 | lr: 6.8020e-05 | norm: 2.3595
train | step:   931 | train_loss: 14.17798 | lr: 6.7794e-05 | norm: 1.8481
train | step:   932 | train_loss: 14.11367 | lr: 6.7571e-05 | norm: 2.5845
train | step:   933 | train_loss: 14.27025 | lr: 6.7351e-05 | norm: 2.2877
train | step:   934 | train_loss: 14.18573 | lr: 6.7134e-05 | norm: 2.6894
train | step:   935 | train_loss: 14.80369 | lr: 6.6920e-05 | norm: 2.4277
train | step:   936 | train_loss: 14.72401 | lr: 6.6710e-05 | norm: 1.8808
train | step:   937 | train_loss: 14.29509 | lr: 6.6502e-05 | norm: 2.4560
train | step:   938 | train_loss: 14.41510 | lr: 6.6298e-05 | norm: 2.6375
train | step:   939 | train_loss: 14.11276 | lr: 6.6098e-05 | norm: 1.9465
train | step:   940 | train_loss: 14.47647 | lr: 6.5900e-05 | norm: 1.9979
train | step:   941 | train_loss: 14.20551 | lr: 6.5706e-05 | norm: 1.9861
train | step:   942 | train_loss: 14.10162 | lr: 6.5515e-05 | norm: 2.1121
train | step:   943 | train_loss: 14.12052 | lr: 6.5327e-05 | norm: 2.1054
train | step:   944 | train_loss: 14.26396 | lr: 6.5142e-05 | norm: 1.8906
train | step:   945 | train_loss: 14.41657 | lr: 6.4961e-05 | norm: 2.0943
train | step:   946 | train_loss: 14.33170 | lr: 6.4782e-05 | norm: 1.8378
train | step:   947 | train_loss: 14.47063 | lr: 6.4607e-05 | norm: 1.6828
train | step:   948 | train_loss: 14.43883 | lr: 6.4436e-05 | norm: 1.6987
train | step:   949 | train_loss: 14.34537 | lr: 6.4267e-05 | norm: 1.5146
train | step:   950 | train_loss: 14.39780 | lr: 6.4102e-05 | norm: 1.9124
train | step:   951 | train_loss: 14.36411 | lr: 6.3940e-05 | norm: 1.9662
train | step:   952 | train_loss: 14.45908 | lr: 6.3781e-05 | norm: 1.7858
train | step:   953 | train_loss: 14.14516 | lr: 6.3626e-05 | norm: 2.1724
train | step:   954 | train_loss: 14.06724 | lr: 6.3473e-05 | norm: 2.0179
train | step:   955 | train_loss: 13.96067 | lr: 6.3324e-05 | norm: 1.7801
train | step:   956 | train_loss: 14.49498 | lr: 6.3178e-05 | norm: 1.9111
train | step:   957 | train_loss: 14.33561 | lr: 6.3036e-05 | norm: 1.4935
train | step:   958 | train_loss: 14.42962 | lr: 6.2896e-05 | norm: 1.7565
train | step:   959 | train_loss: 14.28994 | lr: 6.2760e-05 | norm: 1.4963
train | step:   960 | train_loss: 14.19222 | lr: 6.2628e-05 | norm: 1.7624
train | step:   961 | train_loss: 14.25680 | lr: 6.2498e-05 | norm: 1.6178
train | step:   962 | train_loss: 14.24323 | lr: 6.2372e-05 | norm: 2.0277
train | step:   963 | train_loss: 13.96654 | lr: 6.2249e-05 | norm: 1.7796
train | step:   964 | train_loss: 14.31026 | lr: 6.2129e-05 | norm: 1.9217
train | step:   965 | train_loss: 14.40074 | lr: 6.2013e-05 | norm: 2.0470
train | step:   966 | train_loss: 14.10038 | lr: 6.1899e-05 | norm: 1.9337
train | step:   967 | train_loss: 14.27547 | lr: 6.1789e-05 | norm: 1.6878
train | step:   968 | train_loss: 14.44966 | lr: 6.1683e-05 | norm: 2.3942
train | step:   969 | train_loss: 14.48826 | lr: 6.1579e-05 | norm: 2.1220
train | step:   970 | train_loss: 14.38227 | lr: 6.1479e-05 | norm: 2.2240
train | step:   971 | train_loss: 14.26386 | lr: 6.1382e-05 | norm: 2.3019
train | step:   972 | train_loss: 14.19102 | lr: 6.1289e-05 | norm: 2.2646
train | step:   973 | train_loss: 14.30803 | lr: 6.1198e-05 | norm: 2.2524
train | step:   974 | train_loss: 14.08291 | lr: 6.1111e-05 | norm: 2.0306
train | step:   975 | train_loss: 14.49647 | lr: 6.1027e-05 | norm: 1.8718
train | step:   976 | train_loss: 14.11312 | lr: 6.0947e-05 | norm: 2.4987
train | step:   977 | train_loss: 14.47359 | lr: 6.0870e-05 | norm: 1.9650
train | step:   978 | train_loss: 14.29883 | lr: 6.0796e-05 | norm: 2.2675
train | step:   979 | train_loss: 14.14389 | lr: 6.0725e-05 | norm: 1.9608
train | step:   980 | train_loss: 14.12826 | lr: 6.0658e-05 | norm: 1.9397
train | step:   981 | train_loss: 14.16447 | lr: 6.0594e-05 | norm: 1.9909
train | step:   982 | train_loss: 14.57368 | lr: 6.0533e-05 | norm: 2.0339
train | step:   983 | train_loss: 14.37164 | lr: 6.0475e-05 | norm: 1.7026
train | step:   984 | train_loss: 14.46474 | lr: 6.0421e-05 | norm: 1.9210
train | step:   985 | train_loss: 14.31944 | lr: 6.0370e-05 | norm: 1.6150
train | step:   986 | train_loss: 14.22030 | lr: 6.0322e-05 | norm: 1.5613
train | step:   987 | train_loss: 14.14676 | lr: 6.0278e-05 | norm: 1.7695
train | step:   988 | train_loss: 13.88251 | lr: 6.0237e-05 | norm: 1.9583
train | step:   989 | train_loss: 14.15660 | lr: 6.0199e-05 | norm: 1.8749
train | step:   990 | train_loss: 14.17395 | lr: 6.0164e-05 | norm: 1.9143
train | step:   991 | train_loss: 14.29344 | lr: 6.0133e-05 | norm: 1.7979
train | step:   992 | train_loss: 14.37542 | lr: 6.0105e-05 | norm: 1.8999
