train | step:     0 | train_loss: 32.51923 | lr: 6.0000e-06 | norm: 1.3674
train | step:   662 | train_loss: 9.89822 | lr: 2.2711e-04 | norm: 1.3416
train | step:   663 | train_loss: 9.81479 | lr: 2.2624e-04 | norm: 1.4650
train | step:   664 | train_loss: 10.13450 | lr: 2.2537e-04 | norm: 1.4500
train | step:   665 | train_loss: 9.85580 | lr: 2.2450e-04 | norm: 1.5891
train | step:   666 | train_loss: 9.75216 | lr: 2.2364e-04 | norm: 1.2904
train | step:   667 | train_loss: 9.93453 | lr: 2.2277e-04 | norm: 1.7929
train | step:   668 | train_loss: 10.28597 | lr: 2.2191e-04 | norm: 1.5302
train | step:   669 | train_loss: 9.92110 | lr: 2.2104e-04 | norm: 1.4206
train | step:   670 | train_loss: 10.14304 | lr: 2.2018e-04 | norm: 1.8158
train | step:   671 | train_loss: 9.87645 | lr: 2.1932e-04 | norm: 1.4582
train | step:   672 | train_loss: 10.06412 | lr: 2.1846e-04 | norm: 1.5854
train | step:   673 | train_loss: 9.94816 | lr: 2.1760e-04 | norm: 1.2021
train | step:   674 | train_loss: 9.86358 | lr: 2.1675e-04 | norm: 1.4653
train | step:   675 | train_loss: 9.90942 | lr: 2.1589e-04 | norm: 1.4819
train | step:   676 | train_loss: 9.78381 | lr: 2.1504e-04 | norm: 1.3812
train | step:   677 | train_loss: 9.88402 | lr: 2.1419e-04 | norm: 1.5052
train | step:   678 | train_loss: 9.83738 | lr: 2.1334e-04 | norm: 1.3561
train | step:   679 | train_loss: 9.90938 | lr: 2.1249e-04 | norm: 1.5748
train | step:   680 | train_loss: 10.04318 | lr: 2.1164e-04 | norm: 1.4683
train | step:   681 | train_loss: 9.88537 | lr: 2.1079e-04 | norm: 1.6661
train | step:   682 | train_loss: 9.83593 | lr: 2.0995e-04 | norm: 1.4944
train | step:   683 | train_loss: 9.97408 | lr: 2.0911e-04 | norm: 1.4128
train | step:   684 | train_loss: 10.10134 | lr: 2.0826e-04 | norm: 1.3469
train | step:   685 | train_loss: 10.18727 | lr: 2.0742e-04 | norm: 1.4291
train | step:   686 | train_loss: 9.89111 | lr: 2.0658e-04 | norm: 1.5676
train | step:   687 | train_loss: 9.73332 | lr: 2.0575e-04 | norm: 1.3794
train | step:   688 | train_loss: 9.74403 | lr: 2.0491e-04 | norm: 1.5343
train | step:   689 | train_loss: 9.79013 | lr: 2.0408e-04 | norm: 1.3691
train | step:   690 | train_loss: 9.89774 | lr: 2.0324e-04 | norm: 1.2569
train | step:   691 | train_loss: 10.12169 | lr: 2.0241e-04 | norm: 1.3255
train | step:   692 | train_loss: 9.94461 | lr: 2.0158e-04 | norm: 1.5622
train | step:   693 | train_loss: 9.86646 | lr: 2.0075e-04 | norm: 1.2567
train | step:   694 | train_loss: 10.02893 | lr: 1.9993e-04 | norm: 1.8897
train | step:   695 | train_loss: 9.62410 | lr: 1.9910e-04 | norm: 1.4632
train | step:   696 | train_loss: 10.12980 | lr: 1.9828e-04 | norm: 1.4305
train | step:   697 | train_loss: 9.88365 | lr: 1.9746e-04 | norm: 1.3134
train | step:   698 | train_loss: 9.99905 | lr: 1.9664e-04 | norm: 1.2183
train | step:   699 | train_loss: 9.64463 | lr: 1.9582e-04 | norm: 1.4625
train | step:   700 | train_loss: 9.83100 | lr: 1.9500e-04 | norm: 1.3226
train | step:   701 | train_loss: 9.75758 | lr: 1.9418e-04 | norm: 1.2055
train | step:   702 | train_loss: 9.72130 | lr: 1.9337e-04 | norm: 1.2917
train | step:   703 | train_loss: 9.39391 | lr: 1.9256e-04 | norm: 1.1766
train | step:   704 | train_loss: 9.69589 | lr: 1.9175e-04 | norm: 1.3435
train | step:   705 | train_loss: 9.94624 | lr: 1.9094e-04 | norm: 1.2541
train | step:   706 | train_loss: 9.74704 | lr: 1.9013e-04 | norm: 1.2443
train | step:   707 | train_loss: 9.88723 | lr: 1.8933e-04 | norm: 1.3122
train | step:   708 | train_loss: 9.88239 | lr: 1.8852e-04 | norm: 1.1245
train | step:   709 | train_loss: 9.64215 | lr: 1.8772e-04 | norm: 1.1807
train | step:   710 | train_loss: 9.68252 | lr: 1.8692e-04 | norm: 1.4461
train | step:   711 | train_loss: 9.73833 | lr: 1.8612e-04 | norm: 1.2364
train | step:   712 | train_loss: 9.91077 | lr: 1.8533e-04 | norm: 1.3013
train | step:   713 | train_loss: 9.91471 | lr: 1.8453e-04 | norm: 1.2797
train | step:   714 | train_loss: 9.94068 | lr: 1.8374e-04 | norm: 1.4298
train | step:   715 | train_loss: 9.70417 | lr: 1.8295e-04 | norm: 1.3942
train | step:   716 | train_loss: 9.68380 | lr: 1.8216e-04 | norm: 1.4442
train | step:   717 | train_loss: 9.96441 | lr: 1.8137e-04 | norm: 1.4711
train | step:   718 | train_loss: 9.94163 | lr: 1.8058e-04 | norm: 1.1709
train | step:   719 | train_loss: 9.81059 | lr: 1.7980e-04 | norm: 1.3320
train | step:   720 | train_loss: 9.55724 | lr: 1.7902e-04 | norm: 1.3861
train | step:   721 | train_loss: 9.76491 | lr: 1.7824e-04 | norm: 1.2567
train | step:   722 | train_loss: 9.71630 | lr: 1.7746e-04 | norm: 1.7720
train | step:   723 | train_loss: 9.71037 | lr: 1.7668e-04 | norm: 1.3531
train | step:   724 | train_loss: 9.63184 | lr: 1.7591e-04 | norm: 1.3747
train | step:   725 | train_loss: 9.69934 | lr: 1.7513e-04 | norm: 1.3827
train | step:   726 | train_loss: 9.62783 | lr: 1.7436e-04 | norm: 1.4200
train | step:   727 | train_loss: 9.90285 | lr: 1.7359e-04 | norm: 1.3758
train | step:   728 | train_loss: 9.73686 | lr: 1.7283e-04 | norm: 1.5210
train | step:   729 | train_loss: 9.98197 | lr: 1.7206e-04 | norm: 1.2041
train | step:   730 | train_loss: 9.87807 | lr: 1.7130e-04 | norm: 1.6253
train | step:   731 | train_loss: 9.73400 | lr: 1.7054e-04 | norm: 1.2043
train | step:   732 | train_loss: 9.91143 | lr: 1.6978e-04 | norm: 1.5189
train | step:   733 | train_loss: 9.55929 | lr: 1.6902e-04 | norm: 1.3634
train | step:   734 | train_loss: 9.81241 | lr: 1.6826e-04 | norm: 1.3178
train | step:   735 | train_loss: 9.84791 | lr: 1.6751e-04 | norm: 1.3680
train | step:   736 | train_loss: 9.72050 | lr: 1.6676e-04 | norm: 1.3438
train | step:   737 | train_loss: 9.71673 | lr: 1.6601e-04 | norm: 1.2883
train | step:   738 | train_loss: 9.67530 | lr: 1.6526e-04 | norm: 1.3114
train | step:   739 | train_loss: 9.69508 | lr: 1.6452e-04 | norm: 1.2500
train | step:   740 | train_loss: 9.75600 | lr: 1.6377e-04 | norm: 1.1963
train | step:   741 | train_loss: 9.85597 | lr: 1.6303e-04 | norm: 1.1386
train | step:   742 | train_loss: 9.73884 | lr: 1.6229e-04 | norm: 1.2738
train | step:   743 | train_loss: 9.71345 | lr: 1.6155e-04 | norm: 1.3146
train | step:   744 | train_loss: 9.45931 | lr: 1.6082e-04 | norm: 1.4728
train | step:   745 | train_loss: 9.87622 | lr: 1.6008e-04 | norm: 1.2438
train | step:   746 | train_loss: 9.78748 | lr: 1.5935e-04 | norm: 1.3225
train | step:   747 | train_loss: 9.91053 | lr: 1.5862e-04 | norm: 1.1274
train | step:   748 | train_loss: 9.40327 | lr: 1.5790e-04 | norm: 0.9937
train | step:   749 | train_loss: 9.52728 | lr: 1.5717e-04 | norm: 1.2900
train | step:   750 | train_loss: 9.54061 | lr: 1.5645e-04 | norm: 1.2462
train | step:   751 | train_loss: 9.77780 | lr: 1.5573e-04 | norm: 1.4593
train | step:   752 | train_loss: 9.68420 | lr: 1.5501e-04 | norm: 1.3267
train | step:   753 | train_loss: 9.67202 | lr: 1.5429e-04 | norm: 1.2452
train | step:   754 | train_loss: 9.68564 | lr: 1.5358e-04 | norm: 1.4096
train | step:   755 | train_loss: 9.81102 | lr: 1.5286e-04 | norm: 1.3582
train | step:   756 | train_loss: 10.00346 | lr: 1.5215e-04 | norm: 1.3502
train | step:   757 | train_loss: 9.72744 | lr: 1.5145e-04 | norm: 1.3481
train | step:   758 | train_loss: 9.50429 | lr: 1.5074e-04 | norm: 1.3375
train | step:   759 | train_loss: 9.63050 | lr: 1.5004e-04 | norm: 1.5639
train | step:   760 | train_loss: 9.83175 | lr: 1.4933e-04 | norm: 1.4949
train | step:   761 | train_loss: 10.09858 | lr: 1.4864e-04 | norm: 1.4098
train | step:   762 | train_loss: 9.66064 | lr: 1.4794e-04 | norm: 1.4746
train | step:   763 | train_loss: 9.68302 | lr: 1.4724e-04 | norm: 1.3598
train | step:   764 | train_loss: 9.88050 | lr: 1.4655e-04 | norm: 1.3901
train | step:   765 | train_loss: 9.71050 | lr: 1.4586e-04 | norm: 1.4495
train | step:   766 | train_loss: 9.66031 | lr: 1.4517e-04 | norm: 1.1579
train | step:   767 | train_loss: 10.00484 | lr: 1.4449e-04 | norm: 1.6586
train | step:   768 | train_loss: 9.80350 | lr: 1.4380e-04 | norm: 1.2247
train | step:   769 | train_loss: 9.92894 | lr: 1.4312e-04 | norm: 1.5554
train | step:   770 | train_loss: 9.65780 | lr: 1.4244e-04 | norm: 1.2684
train | step:   771 | train_loss: 9.82718 | lr: 1.4177e-04 | norm: 1.5028
train | step:   772 | train_loss: 9.65486 | lr: 1.4109e-04 | norm: 1.1040
train | step:   773 | train_loss: 9.57137 | lr: 1.4042e-04 | norm: 1.7593
train | step:   774 | train_loss: 9.68489 | lr: 1.3975e-04 | norm: 1.3464
train | step:   775 | train_loss: 9.51679 | lr: 1.3908e-04 | norm: 1.5684
train | step:   776 | train_loss: 9.80490 | lr: 1.3842e-04 | norm: 1.5948
train | step:   777 | train_loss: 9.73566 | lr: 1.3775e-04 | norm: 1.3848
train | step:   778 | train_loss: 9.98887 | lr: 1.3709e-04 | norm: 1.3234
train | step:   779 | train_loss: 9.77263 | lr: 1.3643e-04 | norm: 1.6684
train | step:   780 | train_loss: 9.87961 | lr: 1.3578e-04 | norm: 1.5019
train | step:   781 | train_loss: 9.26885 | lr: 1.3512e-04 | norm: 1.4505
train | step:   782 | train_loss: 9.88958 | lr: 1.3447e-04 | norm: 1.2792
train | step:   783 | train_loss: 9.76815 | lr: 1.3382e-04 | norm: 1.4423
train | step:   784 | train_loss: 9.70737 | lr: 1.3318e-04 | norm: 1.2956
train | step:   785 | train_loss: 9.57158 | lr: 1.3253e-04 | norm: 1.2500
train | step:   786 | train_loss: 9.81801 | lr: 1.3189e-04 | norm: 1.3325
train | step:   787 | train_loss: 9.49882 | lr: 1.3125e-04 | norm: 1.4491
train | step:   788 | train_loss: 9.73877 | lr: 1.3062e-04 | norm: 1.2729
train | step:   789 | train_loss: 10.17471 | lr: 1.2998e-04 | norm: 1.5035
train | step:   790 | train_loss: 9.60602 | lr: 1.2935e-04 | norm: 1.3351
train | step:   791 | train_loss: 9.52589 | lr: 1.2872e-04 | norm: 1.3151
train | step:   792 | train_loss: 9.64399 | lr: 1.2809e-04 | norm: 1.5538
train | step:   793 | train_loss: 9.66296 | lr: 1.2747e-04 | norm: 1.2887
train | step:   794 | train_loss: 9.81979 | lr: 1.2685e-04 | norm: 1.3195
train | step:   795 | train_loss: 9.74109 | lr: 1.2623e-04 | norm: 1.1687
train | step:   796 | train_loss: 9.91333 | lr: 1.2561e-04 | norm: 1.3300
train | step:   797 | train_loss: 9.94527 | lr: 1.2500e-04 | norm: 1.1850
train | step:   798 | train_loss: 9.75333 | lr: 1.2438e-04 | norm: 1.1905
val | step:   799 | val_loss: 10.92990
train | step:   799 | train_loss: 9.45653 | lr: 1.2378e-04 | norm: 1.3553
train | step:   800 | train_loss: 9.59407 | lr: 1.2317e-04 | norm: 1.1342
train | step:   801 | train_loss: 9.69918 | lr: 1.2256e-04 | norm: 1.1272
train | step:   802 | train_loss: 9.68652 | lr: 1.2196e-04 | norm: 1.2801
train | step:   803 | train_loss: 9.45388 | lr: 1.2136e-04 | norm: 1.2245
train | step:   804 | train_loss: 9.92308 | lr: 1.2076e-04 | norm: 1.2070
train | step:   805 | train_loss: 10.00789 | lr: 1.2017e-04 | norm: 1.6449
train | step:   806 | train_loss: 10.09805 | lr: 1.1958e-04 | norm: 1.4020
train | step:   807 | train_loss: 9.77749 | lr: 1.1899e-04 | norm: 1.3025
train | step:   808 | train_loss: 9.77000 | lr: 1.1840e-04 | norm: 1.5592
train | step:   809 | train_loss: 9.70624 | lr: 1.1782e-04 | norm: 1.1314
train | step:   810 | train_loss: 9.47015 | lr: 1.1724e-04 | norm: 1.2206
train | step:   811 | train_loss: 9.82635 | lr: 1.1666e-04 | norm: 1.2527
train | step:   812 | train_loss: 9.59865 | lr: 1.1608e-04 | norm: 1.0428
train | step:   813 | train_loss: 9.66109 | lr: 1.1551e-04 | norm: 1.2884
train | step:   814 | train_loss: 9.74740 | lr: 1.1494e-04 | norm: 1.2420
train | step:   815 | train_loss: 9.53361 | lr: 1.1437e-04 | norm: 1.1838
train | step:   816 | train_loss: 9.67334 | lr: 1.1380e-04 | norm: 1.2391
train | step:   817 | train_loss: 9.83782 | lr: 1.1324e-04 | norm: 1.2437
train | step:   818 | train_loss: 9.76242 | lr: 1.1268e-04 | norm: 1.3517
train | step:   819 | train_loss: 9.55198 | lr: 1.1212e-04 | norm: 1.2531
train | step:   820 | train_loss: 9.72091 | lr: 1.1157e-04 | norm: 1.2061
train | step:   821 | train_loss: 9.73892 | lr: 1.1101e-04 | norm: 1.3642
train | step:   822 | train_loss: 9.83846 | lr: 1.1046e-04 | norm: 1.2678
train | step:   823 | train_loss: 9.84071 | lr: 1.0992e-04 | norm: 1.1371
train | step:   824 | train_loss: 9.42341 | lr: 1.0937e-04 | norm: 1.1339
train | step:   825 | train_loss: 9.69091 | lr: 1.0883e-04 | norm: 1.3304
train | step:   826 | train_loss: 9.60652 | lr: 1.0829e-04 | norm: 1.2347
train | step:   827 | train_loss: 9.80926 | lr: 1.0775e-04 | norm: 1.1084
train | step:   828 | train_loss: 9.44919 | lr: 1.0722e-04 | norm: 1.0925
train | step:   829 | train_loss: 9.83969 | lr: 1.0669e-04 | norm: 1.1489
train | step:   830 | train_loss: 9.57500 | lr: 1.0616e-04 | norm: 1.3433
train | step:   831 | train_loss: 9.79401 | lr: 1.0563e-04 | norm: 1.0969
train | step:   832 | train_loss: 9.84548 | lr: 1.0511e-04 | norm: 1.0974
train | step:   833 | train_loss: 9.89826 | lr: 1.0459e-04 | norm: 1.2206
train | step:   834 | train_loss: 9.66223 | lr: 1.0407e-04 | norm: 1.2471
train | step:   835 | train_loss: 9.54700 | lr: 1.0356e-04 | norm: 1.0904
train | step:   836 | train_loss: 9.85294 | lr: 1.0305e-04 | norm: 1.1645
train | step:   837 | train_loss: 9.67399 | lr: 1.0254e-04 | norm: 1.1475
train | step:   838 | train_loss: 9.90737 | lr: 1.0203e-04 | norm: 1.1390
train | step:   839 | train_loss: 9.69874 | lr: 1.0153e-04 | norm: 1.0239
train | step:   840 | train_loss: 9.78145 | lr: 1.0103e-04 | norm: 1.0988
train | step:   841 | train_loss: 9.54787 | lr: 1.0053e-04 | norm: 1.0742
train | step:   842 | train_loss: 9.68764 | lr: 1.0003e-04 | norm: 1.1841
train | step:   843 | train_loss: 9.55324 | lr: 9.9541e-05 | norm: 1.1838
train | step:   844 | train_loss: 9.56802 | lr: 9.9052e-05 | norm: 1.3826
train | step:   845 | train_loss: 9.54645 | lr: 9.8565e-05 | norm: 1.3032
train | step:   846 | train_loss: 9.63396 | lr: 9.8081e-05 | norm: 1.2697
train | step:   847 | train_loss: 9.59633 | lr: 9.7600e-05 | norm: 1.3902
train | step:   848 | train_loss: 9.57693 | lr: 9.7121e-05 | norm: 1.2973
train | step:   849 | train_loss: 9.98642 | lr: 9.6646e-05 | norm: 1.1868
train | step:   850 | train_loss: 9.39613 | lr: 9.6173e-05 | norm: 1.3189
train | step:   851 | train_loss: 9.59448 | lr: 9.5703e-05 | norm: 1.1607
train | step:   852 | train_loss: 9.62635 | lr: 9.5236e-05 | norm: 1.2165
train | step:   853 | train_loss: 9.68038 | lr: 9.4772e-05 | norm: 1.3277
train | step:   854 | train_loss: 9.53119 | lr: 9.4311e-05 | norm: 1.2835
train | step:   855 | train_loss: 9.48396 | lr: 9.3853e-05 | norm: 1.1250
train | step:   856 | train_loss: 9.55253 | lr: 9.3397e-05 | norm: 1.1335
train | step:   857 | train_loss: 9.94160 | lr: 9.2945e-05 | norm: 1.1539
train | step:   858 | train_loss: 9.56748 | lr: 9.2495e-05 | norm: 1.2694
train | step:   859 | train_loss: 9.51786 | lr: 9.2048e-05 | norm: 1.1663
train | step:   860 | train_loss: 9.41389 | lr: 9.1604e-05 | norm: 1.1620
train | step:   861 | train_loss: 9.52014 | lr: 9.1163e-05 | norm: 1.2831
train | step:   862 | train_loss: 9.64697 | lr: 9.0725e-05 | norm: 1.2895
train | step:   863 | train_loss: 9.76360 | lr: 9.0290e-05 | norm: 1.3298
train | step:   864 | train_loss: 9.71520 | lr: 8.9858e-05 | norm: 1.3643
train | step:   865 | train_loss: 9.32403 | lr: 8.9428e-05 | norm: 1.0949
train | step:   866 | train_loss: 9.73664 | lr: 8.9002e-05 | norm: 1.4432
train | step:   867 | train_loss: 9.50809 | lr: 8.8578e-05 | norm: 1.2590
train | step:   868 | train_loss: 9.55396 | lr: 8.8158e-05 | norm: 1.3465
train | step:   869 | train_loss: 9.43609 | lr: 8.7740e-05 | norm: 1.1705
train | step:   870 | train_loss: 9.31617 | lr: 8.7326e-05 | norm: 1.1743
train | step:   871 | train_loss: 9.38936 | lr: 8.6914e-05 | norm: 1.2449
train | step:   872 | train_loss: 9.73067 | lr: 8.6505e-05 | norm: 1.2560
train | step:   873 | train_loss: 9.51942 | lr: 8.6099e-05 | norm: 1.3519
train | step:   874 | train_loss: 9.62532 | lr: 8.5697e-05 | norm: 1.1731
train | step:   875 | train_loss: 9.62025 | lr: 8.5297e-05 | norm: 1.2834
train | step:   876 | train_loss: 9.63944 | lr: 8.4900e-05 | norm: 1.1494
train | step:   877 | train_loss: 9.71871 | lr: 8.4506e-05 | norm: 1.2742
train | step:   878 | train_loss: 9.70569 | lr: 8.4115e-05 | norm: 1.4012
train | step:   879 | train_loss: 9.67112 | lr: 8.3728e-05 | norm: 1.1803
train | step:   880 | train_loss: 9.63728 | lr: 8.3343e-05 | norm: 1.2630
train | step:   881 | train_loss: 9.76204 | lr: 8.2961e-05 | norm: 1.2035
train | step:   882 | train_loss: 9.31206 | lr: 8.2582e-05 | norm: 1.1842
train | step:   883 | train_loss: 9.44846 | lr: 8.2206e-05 | norm: 1.2436
train | step:   884 | train_loss: 9.66417 | lr: 8.1833e-05 | norm: 1.1389
train | step:   885 | train_loss: 9.38999 | lr: 8.1464e-05 | norm: 1.1848
train | step:   886 | train_loss: 9.55853 | lr: 8.1097e-05 | norm: 1.2352
train | step:   887 | train_loss: 9.53549 | lr: 8.0733e-05 | norm: 1.0700
train | step:   888 | train_loss: 9.34680 | lr: 8.0373e-05 | norm: 1.2653
train | step:   889 | train_loss: 9.66619 | lr: 8.0015e-05 | norm: 1.1729
train | step:   890 | train_loss: 9.63529 | lr: 7.9660e-05 | norm: 1.0894
train | step:   891 | train_loss: 9.36800 | lr: 7.9309e-05 | norm: 1.1209
train | step:   892 | train_loss: 9.37680 | lr: 7.8960e-05 | norm: 1.1486
train | step:   893 | train_loss: 9.62973 | lr: 7.8615e-05 | norm: 1.0912
train | step:   894 | train_loss: 9.57912 | lr: 7.8273e-05 | norm: 1.0556
train | step:   895 | train_loss: 9.62800 | lr: 7.7933e-05 | norm: 1.0548
train | step:   896 | train_loss: 9.75317 | lr: 7.7597e-05 | norm: 1.1256
train | step:   897 | train_loss: 9.65136 | lr: 7.7264e-05 | norm: 1.0618
train | step:   898 | train_loss: 9.86734 | lr: 7.6934e-05 | norm: 1.1408
train | step:   899 | train_loss: 9.43133 | lr: 7.6607e-05 | norm: 1.1407
train | step:   900 | train_loss: 9.48442 | lr: 7.6283e-05 | norm: 1.0032
train | step:   901 | train_loss: 9.72610 | lr: 7.5962e-05 | norm: 1.0648
train | step:   902 | train_loss: 9.66563 | lr: 7.5644e-05 | norm: 0.9757
train | step:   903 | train_loss: 9.52741 | lr: 7.5330e-05 | norm: 1.1162
train | step:   904 | train_loss: 9.44076 | lr: 7.5018e-05 | norm: 1.1435
train | step:   905 | train_loss: 9.51934 | lr: 7.4710e-05 | norm: 1.0419
train | step:   906 | train_loss: 9.48926 | lr: 7.4405e-05 | norm: 1.0723
train | step:   907 | train_loss: 9.63188 | lr: 7.4103e-05 | norm: 1.1506
train | step:   908 | train_loss: 9.61808 | lr: 7.3803e-05 | norm: 1.0626
train | step:   909 | train_loss: 9.51050 | lr: 7.3508e-05 | norm: 1.1168
train | step:   910 | train_loss: 9.28775 | lr: 7.3215e-05 | norm: 1.1327
train | step:   911 | train_loss: 9.37428 | lr: 7.2925e-05 | norm: 1.1071
train | step:   912 | train_loss: 9.68265 | lr: 7.2639e-05 | norm: 1.1294
train | step:   913 | train_loss: 9.47771 | lr: 7.2355e-05 | norm: 1.1621
train | step:   914 | train_loss: 9.30937 | lr: 7.2075e-05 | norm: 1.3550
train | step:   915 | train_loss: 9.52855 | lr: 7.1798e-05 | norm: 1.0513
train | step:   916 | train_loss: 9.46187 | lr: 7.1524e-05 | norm: 1.1086
train | step:   917 | train_loss: 9.44085 | lr: 7.1253e-05 | norm: 1.2016
train | step:   918 | train_loss: 9.57890 | lr: 7.0985e-05 | norm: 1.0444
train | step:   919 | train_loss: 9.50302 | lr: 7.0721e-05 | norm: 1.1122
train | step:   920 | train_loss: 9.78940 | lr: 7.0459e-05 | norm: 1.1539
train | step:   921 | train_loss: 9.54842 | lr: 7.0201e-05 | norm: 1.2554
train | step:   922 | train_loss: 9.49649 | lr: 6.9946e-05 | norm: 1.0511
train | step:   923 | train_loss: 9.40437 | lr: 6.9694e-05 | norm: 0.8980
train | step:   924 | train_loss: 9.76958 | lr: 6.9446e-05 | norm: 1.0712
train | step:   925 | train_loss: 9.59854 | lr: 6.9200e-05 | norm: 1.0962
train | step:   926 | train_loss: 9.44703 | lr: 6.8958e-05 | norm: 1.0968
train | step:   927 | train_loss: 9.55085 | lr: 6.8719e-05 | norm: 1.0404
train | step:   928 | train_loss: 9.64103 | lr: 6.8483e-05 | norm: 0.9907
train | step:   929 | train_loss: 9.44794 | lr: 6.8250e-05 | norm: 0.9918
train | step:   930 | train_loss: 9.21050 | lr: 6.8020e-05 | norm: 1.0814
train | step:   931 | train_loss: 9.41463 | lr: 6.7794e-05 | norm: 1.0838
train | step:   932 | train_loss: 9.31290 | lr: 6.7571e-05 | norm: 1.0186
train | step:   933 | train_loss: 9.50735 | lr: 6.7351e-05 | norm: 1.0697
train | step:   934 | train_loss: 9.27123 | lr: 6.7134e-05 | norm: 1.0143
train | step:   935 | train_loss: 10.10692 | lr: 6.6920e-05 | norm: 1.1750
train | step:   936 | train_loss: 9.88026 | lr: 6.6710e-05 | norm: 1.0460
train | step:   937 | train_loss: 9.57263 | lr: 6.6502e-05 | norm: 1.0600
train | step:   938 | train_loss: 9.64413 | lr: 6.6298e-05 | norm: 1.0889
train | step:   939 | train_loss: 9.33741 | lr: 6.6098e-05 | norm: 1.0471
train | step:   940 | train_loss: 9.66356 | lr: 6.5900e-05 | norm: 1.0466
train | step:   941 | train_loss: 9.52952 | lr: 6.5706e-05 | norm: 0.9960
train | step:   942 | train_loss: 9.33338 | lr: 6.5515e-05 | norm: 1.0104
train | step:   943 | train_loss: 9.35659 | lr: 6.5327e-05 | norm: 0.9991
train | step:   944 | train_loss: 9.44922 | lr: 6.5142e-05 | norm: 1.1225
train | step:   945 | train_loss: 9.62172 | lr: 6.4961e-05 | norm: 1.1929
train | step:   946 | train_loss: 9.58515 | lr: 6.4782e-05 | norm: 1.0806
train | step:   947 | train_loss: 9.70043 | lr: 6.4607e-05 | norm: 1.0510
train | step:   948 | train_loss: 9.56812 | lr: 6.4436e-05 | norm: 1.1779
train | step:   949 | train_loss: 9.66104 | lr: 6.4267e-05 | norm: 1.1070
train | step:   950 | train_loss: 9.65204 | lr: 6.4102e-05 | norm: 1.0858
train | step:   951 | train_loss: 9.54167 | lr: 6.3940e-05 | norm: 1.1494
train | step:   952 | train_loss: 9.55364 | lr: 6.3781e-05 | norm: 1.2362
train | step:   953 | train_loss: 9.32723 | lr: 6.3626e-05 | norm: 1.0954
train | step:   954 | train_loss: 9.27398 | lr: 6.3473e-05 | norm: 1.1441
train | step:   955 | train_loss: 9.16011 | lr: 6.3324e-05 | norm: 1.2016
train | step:   956 | train_loss: 9.59879 | lr: 6.3178e-05 | norm: 1.0751
train | step:   957 | train_loss: 9.57909 | lr: 6.3036e-05 | norm: 1.0365
train | step:   958 | train_loss: 9.61477 | lr: 6.2896e-05 | norm: 1.0233
train | step:   959 | train_loss: 9.45168 | lr: 6.2760e-05 | norm: 1.1889
train | step:   960 | train_loss: 9.38686 | lr: 6.2628e-05 | norm: 1.1065
train | step:   961 | train_loss: 9.35743 | lr: 6.2498e-05 | norm: 1.1606
train | step:   962 | train_loss: 9.43059 | lr: 6.2372e-05 | norm: 1.0182
train | step:   963 | train_loss: 9.19604 | lr: 6.2249e-05 | norm: 1.0491
train | step:   964 | train_loss: 9.50344 | lr: 6.2129e-05 | norm: 1.0810
train | step:   965 | train_loss: 9.57944 | lr: 6.2013e-05 | norm: 0.9333
train | step:   966 | train_loss: 9.32615 | lr: 6.1899e-05 | norm: 1.1268
train | step:   967 | train_loss: 9.44588 | lr: 6.1789e-05 | norm: 1.0283
train | step:   968 | train_loss: 9.56651 | lr: 6.1683e-05 | norm: 1.0617
train | step:   969 | train_loss: 9.69989 | lr: 6.1579e-05 | norm: 1.1148
train | step:   970 | train_loss: 9.59324 | lr: 6.1479e-05 | norm: 1.0727
train | step:   971 | train_loss: 9.53580 | lr: 6.1382e-05 | norm: 1.1032
train | step:   972 | train_loss: 9.38778 | lr: 6.1289e-05 | norm: 1.1836
train | step:   973 | train_loss: 9.50772 | lr: 6.1198e-05 | norm: 1.0594
train | step:   974 | train_loss: 9.28173 | lr: 6.1111e-05 | norm: 1.0046
train | step:   975 | train_loss: 9.70526 | lr: 6.1027e-05 | norm: 1.1805
train | step:   976 | train_loss: 9.23090 | lr: 6.0947e-05 | norm: 1.1431
train | step:   977 | train_loss: 9.80127 | lr: 6.0870e-05 | norm: 1.1792
train | step:   978 | train_loss: 9.56781 | lr: 6.0796e-05 | norm: 1.0944
train | step:   979 | train_loss: 9.25640 | lr: 6.0725e-05 | norm: 0.9291
train | step:   980 | train_loss: 9.35507 | lr: 6.0658e-05 | norm: 1.0232
train | step:   981 | train_loss: 9.35130 | lr: 6.0594e-05 | norm: 1.1154
train | step:   982 | train_loss: 9.72046 | lr: 6.0533e-05 | norm: 1.0473
train | step:   983 | train_loss: 9.58932 | lr: 6.0475e-05 | norm: 1.0910
train | step:   984 | train_loss: 9.74631 | lr: 6.0421e-05 | norm: 0.9647
train | step:   985 | train_loss: 9.44847 | lr: 6.0370e-05 | norm: 0.9834
train | step:   986 | train_loss: 9.41197 | lr: 6.0322e-05 | norm: 1.0611
train | step:   987 | train_loss: 9.40571 | lr: 6.0278e-05 | norm: 1.0323
train | step:   988 | train_loss: 9.02564 | lr: 6.0237e-05 | norm: 1.0109
train | step:   989 | train_loss: 9.32566 | lr: 6.0199e-05 | norm: 1.0850
train | step:   990 | train_loss: 9.29496 | lr: 6.0164e-05 | norm: 1.0527
train | step:   991 | train_loss: 9.58013 | lr: 6.0133e-05 | norm: 0.9485
train | step:   992 | train_loss: 9.55847 | lr: 6.0105e-05 | norm: 0.9547
